graph6,polynomial
KpG`A?@?GAG?,"0,0,0,0,1,7,37,159,576,1787,5110,13244,32067,72813,156827,321575,632518,1197333,2191015,3886138,6701541,11259192,18468844,29625357,46543445,71706537,108462140,161228698,235748825,339345282,481212884,672687437,927527594,1262136499,1695752743,2250532138,2951545338,3826611205,4905989596,6221863942,7807641588,9697023245,11922883313,14515943688,17503296600,20906803100,24741436087,29013634395,33719747813,38844667716,44360723656,50226943076,56388741249,62778117193,69314382583,75905466302,82449761275,88838499274,94958575879,100695730337,105937967339,110579075538,114522101014,117682612137,119991620177,121398002496,121870332304,121398002496,119991620177,117682612137,114522101014,110579075538,105937967339,100695730337,94958575879,88838499274,82449761275,75905466302,69314382583,62778117193,56388741249,50226943076,44360723656,38844667716,33719747813,29013634395,24741436087,20906803100,17503296600,14515943688,11922883313,9697023245,7807641588,6221863942,4905989596,3826611205,2951545338,2250532138,1695752743,1262136499,927527594,672687437,481212884,339345282,235748825,161228698,108462140,71706537,46543445,29625357,18468844,11259192,6701541,3886138,2191015,1197333,632518,321575,156827,72813,32067,13244,5110,1787,576,159,37,7,1"
KpG`A?@?I??@,"0,0,0,0,1,6,34,144,529,1660,4789,12491,30480,69542,150549,309979,611990,1162048,2132539,3791731,6553287,11031717,18127947,29124839,45823548,70690249,107053491,159309218,233176885,335953510,476809185,667055274,920430230,1253321096,1684959034,2237501214,2936033034,3808402457,4884915342,6197819071,7780603787,9667071165,11890213241,14480884286,17466317703,20868521449,24702613267,28975168891,33682657377,38810066635,44329788948,50200877368,56368727779,62765272758,69309706719,75909794253,82463717426,88862458980,94992633616,100739679484,105991291419,110640953610,114591425069,117758018478,120071532435,121480684237,121953948292,121480684237,120071532435,117758018478,114591425069,110640953610,105991291419,100739679484,94992633616,88862458980,82463717426,75909794253,69309706719,62765272758,56368727779,50200877368,44329788948,38810066635,33682657377,28975168891,24702613267,20868521449,17466317703,14480884286,11890213241,9667071165,7780603787,6197819071,4884915342,3808402457,2936033034,2237501214,1684959034,1253321096,920430230,667055274,476809185,335953510,233176885,159309218,107053491,70690249,45823548,29124839,18127947,11031717,6553287,3791731,2132539,1162048,611990,309979,150549,69542,30480,12491,4789,1660,529,144,34,6,1"
KpG`A?@?I?G?,"0,0,0,1,3,24,73,293,862,2522,6585,16311,37777,83433,175212,353106,684156,1280451,2320596,4084686,6997965,11694366,19094242,30509643,47771071,73384943,110719355,164220531,239654897,344374674,487597187,680683832,937407880,1274185709,1710253701,2267758429,2971741379,3849980566,4932671615,6251918683,7841026577,9733578244,11962311279,14557800496,17546980932,20951555697,24786344150,29057644771,33761686971,38883271520,44394673190,50254907634,56409427508,62790320078,69317037943,75897702387,82430945418,88808278044,94916906237,100642899117,105874597934,110506122131,114440826313,117594554175,119898544402,121301845699,121773136120,121301845699,119898544402,117594554175,114440826313,110506122131,105874597934,100642899117,94916906237,88808278044,82430945418,75897702387,69317037943,62790320078,56409427508,50254907634,44394673190,38883271520,33761686971,29057644771,24786344150,20951555697,17546980932,14557800496,11962311279,9733578244,7841026577,6251918683,4932671615,3849980566,2971741379,2267758429,1710253701,1274185709,937407880,680683832,487597187,344374674,239654897,164220531,110719355,73384943,47771071,30509643,19094242,11694366,6997965,4084686,2320596,1280451,684156,353106,175212,83433,37777,16311,6585,2522,862,293,73,24,3,1"
KpG`A?@?OA?G,"0,0,0,0,4,16,88,314,1020,2940,7812,19200,44198,96596,200890,400254,767662,1422896,2555622,4460996,7585038,12587628,20422834,32444076,50531622,77250556,116036198,171409190,249215544,356889936,503730850,701174224,963054714,1305830978,1748754204,2313951238,3026400552,3913767294,5006078862,6335212458,7934186298,9836239388,12073713570,14676746378,17671808738,21080129638,24916063978,29185479340,33884234494,38996841212,44495393628,50338853434,56472761954,62829449286,69328770412,75879401102,82380670080,88724907164,94800232742,100493691904,105694624464,110298129184,114208479452,117342336916,119631619548,121025886064,121494129588,121025886064,119631619548,117342336916,114208479452,110298129184,105694624464,100493691904,94800232742,88724907164,82380670080,75879401102,69328770412,62829449286,56472761954,50338853434,44495393628,38996841212,33884234494,29185479340,24916063978,21080129638,17671808738,14676746378,12073713570,9836239388,7934186298,6335212458,5006078862,3913767294,3026400552,2313951238,1748754204,1305830978,963054714,701174224,503730850,356889936,249215544,171409190,116036198,77250556,50531622,32444076,20422834,12587628,7585038,4460996,2555622,1422896,767662,400254,200890,96596,44198,19200,7812,2940,1020,314,88,16,4"
KpGc?CAO??_@,"0,0,0,0,1,4,27,95,376,1196,3617,9741,24641,57817,128305,269664,541927,1044156,1940449,3487443,6083388,10323043,17082657,27614350,43682881,67711860,102981145,153833529,225931638,326514595,464695543,651735457,901330684,1229842151,1656493738,2203461840,2895880528,3761684556,4831302850,6137150182,7712923273,9592672964,11809673043,14395090416,17376486379,20776205024,24609688775,28883815202,33595309377,38729357620,44258472361,50141737401,56324477743,62738446757,69302548316,75924148114,82500931978,88923299615,95077218007,100847433801,106120938299,110790522613,114758300849,117939007235,120262964437,121678529399,122153957188,121678529399,120262964437,117939007235,114758300849,110790522613,106120938299,100847433801,95077218007,88923299615,82500931978,75924148114,69302548316,62738446757,56324477743,50141737401,44258472361,38729357620,33595309377,28883815202,24609688775,20776205024,17376486379,14395090416,11809673043,9592672964,7712923273,6137150182,4831302850,3761684556,2895880528,2203461840,1656493738,1229842151,901330684,651735457,464695543,326514595,225931638,153833529,102981145,67711860,43682881,27614350,17082657,10323043,6083388,3487443,1940449,1044156,541927,269664,128305,57817,24641,9741,3617,1196,376,95,27,4,1"
KpGc?E?O??_@,"0,0,0,0,0,1,10,60,266,993,3173,9044,23404,56113,125892,267091,539396,1043835,1944449,3501636,6114893,10385753,17193652,27802412,43983105,68177011,103674445,154842992,227359255,328493816,467375472,655299682,905975595,1235796547,1663988062,2212748195,2907192869,3775257243,4847322586,6155774386,7734224549,9616660374,11836233997,14424016983,17407419913,20808673066,24643057344,28917339926,33628101349,38760449356,44286799176,50166218766,56344011221,62751998580,69309155745,75923010035,82491410775,88905002447,95049987304,100811408872,106076527145,110738437068,114699504566,117874723235,120194599857,121607660238,122082236890,121607660238,120194599857,117874723235,114699504566,110738437068,106076527145,100811408872,95049987304,88905002447,82491410775,75923010035,69309155745,62751998580,56344011221,50166218766,44286799176,38760449356,33628101349,28917339926,24643057344,20808673066,17407419913,14424016983,11836233997,9616660374,7734224549,6155774386,4847322586,3775257243,2907192869,2212748195,1663988062,1235796547,905975595,655299682,467375472,328493816,227359255,154842992,103674445,68177011,43983105,27802412,17193652,10385753,6114893,3501636,1944449,1043835,539396,267091,125892,56113,23404,9044,3173,993,266,60,10,1"
KpGc?D??G?_A,"0,0,0,0,1,4,25,93,366,1170,3572,9680,24555,57748,128354,269962,542767,1046099,1944259,3494278,6095074,10342072,17112432,27659396,43749031,67806402,103113084,154013583,226172195,326829715,465100903,652247685,901966954,1230619485,1657428154,2204567678,2897169218,3763163330,4832973940,6139009646,7714960146,9594868683,11812000737,14397514908,17378964746,20778687293,24612118213,28886130042,33597444713,38731247077,44260050642,50142942532,56325252529,62738741669,69302323474,75923374587,82499593281,88921392568,95074753438,100844437028,106117448341,110786590887,114753990343,117934390993,120258123633,121673551547,122148933412,121673551547,120258123633,117934390993,114753990343,110786590887,106117448341,100844437028,95074753438,88921392568,82499593281,75923374587,69302323474,62738741669,56325252529,50142942532,44260050642,38731247077,33597444713,28886130042,24612118213,20778687293,17378964746,14397514908,11812000737,9594868683,7714960146,6139009646,4832973940,3763163330,2897169218,2204567678,1657428154,1230619485,901966954,652247685,465100903,326829715,226172195,154013583,103113084,67806402,43749031,27659396,17112432,10342072,6095074,3494278,1944259,1046099,542767,269962,128354,57748,24555,9680,3572,1170,366,93,25,4,1"
KpGc?D??G?_C,"0,0,0,0,0,1,11,63,280,1019,3220,9084,23389,55836,124976,264672,534066,1032997,1924025,3464888,6051886,10281511,17027067,27543617,43591925,67599786,102842137,153667711,225732668,326284349,464428243,651435581,900993415,1229475572,1656094366,2203041761,2895438383,3761236048,4830848040,6136708093,7712494444,9592278219,11809312190,14394784037,17376232021,20776021861,24609570782,28883777675,33595342059,38729471497,44258652699,50141991323,56324786864,62738814483,69302954793,75924595048,82501399411,88923789066,95077711468,100847934629,106121432104,110791015319,114758781457,117939484424,120263430677,121678995586,122154417688,121678995586,120263430677,117939484424,114758781457,110791015319,106121432104,100847934629,95077711468,88923789066,82501399411,75924595048,69302954793,62738814483,56324786864,50141991323,44258652699,38729471497,33595342059,28883777675,24609570782,20776021861,17376232021,14394784037,11809312190,9592278219,7712494444,6136708093,4830848040,3761236048,2895438383,2203041761,1656094366,1229475572,900993415,651435581,464428243,326284349,225732668,153667711,102842137,67599786,43591925,27543617,17027067,10281511,6051886,3464888,1924025,1032997,534066,264672,124976,55836,23389,9084,3220,1019,280,63,11,1"
KpGc?D??G?g?,"0,0,0,0,1,4,27,93,374,1164,3540,9542,24205,56888,126614,266530,536603,1035337,1926399,3465552,6050554,10274624,17013254,27516746,43548623,67530486,102740850,153520267,225530367,326008487,464067451,650967471,900405746,1228744031,1655208836,2201979534,2894194802,3759794432,4829214022,6134875480,7710483296,9590096353,11806996523,14392358816,17373751272,20773524725,24607125815,28881435644,33593180347,38727545399,44257039974,50140743690,56323973369,62738474159,69303139450,75925323415,82502698937,88925653038,95080138806,100850890884,106124888013,110794909713,114763060197,117944065755,120268241437,121683939581,122159412244,121683939581,120268241437,117944065755,114763060197,110794909713,106124888013,100850890884,95080138806,88925653038,82502698937,75925323415,69303139450,62738474159,56323973369,50140743690,44257039974,38727545399,33593180347,28881435644,24607125815,20773524725,17373751272,14392358816,11806996523,9590096353,7710483296,6134875480,4829214022,3759794432,2894194802,2201979534,1655208836,1228744031,900405746,650967471,464067451,326008487,225530367,153520267,102740850,67530486,43548623,27516746,17013254,10274624,6050554,3465552,1926399,1035337,536603,266530,126614,56888,24205,9542,3540,1164,374,93,27,4,1"
KpGcCA?O??_@,"0,0,0,0,0,3,24,112,436,1477,4405,11844,29425,68204,149025,309288,613661,1169687,2151791,3833082,6632039,11172622,18365879,29511088,46427368,71606476,108404544,161253929,235911558,339719991,481893123,673790810,929194019,1264530466,1699057991,2254949990,2957285724,3833886674,4915001112,6232789621,7820619141,9712136060,11940142806,14535274384,17524521880,20929634949,24765469985,29038349024,33744510638,38868747293,44383310429,50247174359,56405736734,62791013068,69322373065,75907842277,82445953463,88828110697,94941413625,100671823490,105907582703,110542715185,114480495177,117636691896,119942488761,121346889794,121818550590,121346889794,119942488761,117636691896,114480495177,110542715185,105907582703,100671823490,94941413625,88828110697,82445953463,75907842277,69322373065,62791013068,56405736734,50247174359,44383310429,38868747293,33744510638,29038349024,24765469985,20929634949,17524521880,14535274384,11940142806,9712136060,7820619141,6232789621,4915001112,3833886674,2957285724,2254949990,1699057991,1264530466,929194019,673790810,481893123,339719991,235911558,161253929,108404544,71606476,46427368,29511088,18365879,11172622,6632039,3833082,2151791,1169687,613661,309288,149025,68204,29425,11844,4405,1477,436,112,24,3"
KpGcC@??G?_A,"0,0,0,0,0,2,16,92,362,1272,3878,10619,26738,62729,138308,289358,578025,1108276,2049131,3666493,6368682,10766652,17754063,28608763,45123005,69757146,105829624,157731123,231171578,333444905,473714589,663293498,915918773,1247985983,1678733029,2230334439,2927891919,3799280660,4874832374,6186829856,7768796502,9654574763,11877193259,14467546373,17452902208,20855302434,24689889726,28963260973,33671894817,38800781652,44322304627,50195497847,56365727147,62764886120,69312119978,75915136363,82472054752,88873790264,95006887538,100756714716,106010898653,110662859023,114615297553,117783475967,120098152211,121508013835,121981516810,121508013835,120098152211,117783475967,114615297553,110662859023,106010898653,100756714716,95006887538,88873790264,82472054752,75915136363,69312119978,62764886120,56365727147,50195497847,44322304627,38800781652,33671894817,28963260973,24689889726,20855302434,17452902208,14467546373,11877193259,9654574763,7768796502,6186829856,4874832374,3799280660,2927891919,2230334439,1678733029,1247985983,915918773,663293498,473714589,333444905,231171578,157731123,105829624,69757146,45123005,28608763,17754063,10766652,6368682,3666493,2049131,1108276,578025,289358,138308,62729,26738,10619,3878,1272,362,92,16,2"
KpGcC@??G?_C,"0,0,0,0,0,2,18,90,360,1249,3817,10451,26400,61996,136982,286879,573823,1101212,2037891,3648836,6342086,10727083,17697080,28527987,45011275,69605043,105626920,157464976,230828644,333009473,473170967,662624360,915108185,1247017626,1677593562,2229011882,2926379405,3797574775,4872936795,6184753541,7766557037,9652196036,11874708473,14464995157,17450332420,20852767119,24687448471,28960975615,33669830523,38799001948,44320872152,50194469605,56365155392,62764813333,69312580613,75916151934,82473636435,88875934758,95009580125,100759925732,106014588243,110666973851,114619776280,117788246444,120103137322,121513128847,121986676260,121513128847,120103137322,117788246444,114619776280,110666973851,106014588243,100759925732,95009580125,88875934758,82473636435,75916151934,69312580613,62764813333,56365155392,50194469605,44320872152,38799001948,33669830523,28960975615,24687448471,20852767119,17450332420,14464995157,11874708473,9652196036,7766557037,6184753541,4872936795,3797574775,2926379405,2229011882,1677593562,1247017626,915108185,662624360,473170967,333009473,230828644,157464976,105626920,69605043,45011275,28527987,17697080,10727083,6342086,3648836,2037891,1101212,573823,286879,136982,61996,26400,10451,3817,1249,360,90,18,2"
