graph6,polynomial
Jp_I?D?OA??,"0,0,0,0,1,6,36,138,498,1507,4147,10304,23920,51826,106525,208248,390636,705157,1231093,2083339,3428337,5495624,8600456,13157560,19709137,28937369,41693250,58999636,82074001,112312523,151295820,200743370,262493478,338418452,430376817,540087790,669058414,818429498,988896849,1180546750,1392800062,1624271448,1872766055,2135197275,2407666234,2685456606,2963215357,3235032789,3494710832,3735909732,3952477196,4138614354,4289213797,4399996620,4467794572,4490609118,4467794572,4399996620,4289213797,4138614354,3952477196,3735909732,3494710832,3235032789,2963215357,2685456606,2407666234,2135197275,1872766055,1624271448,1392800062,1180546750,988896849,818429498,669058414,540087790,430376817,338418452,262493478,200743370,151295820,112312523,82074001,58999636,41693250,28937369,19709137,13157560,8600456,5495624,3428337,2083339,1231093,705157,390636,208248,106525,51826,23920,10304,4147,1507,498,138,36,6,1"
JpaCC@??G?_,"0,0,0,0,1,11,58,230,751,2163,5626,13430,29929,62985,126068,241300,444338,789923,1360537,2276198,3707805,5891667,9148370,13900465,20694584,30220092,43329558,61049357,84592523,115352522,154895969,204931212,267271341,343767845,436243463,546389701,675670682,825198300,995626038,1187018136,1398762801,1629469952,1876930333,2138077595,2409023780,2685100654,2960991548,3230860303,3488563533,3727850174,3942629441,4127191217,4276479984,4386289668,4453479259,4476093160,4453479259,4386289668,4276479984,4127191217,3942629441,3727850174,3488563533,3230860303,2960991548,2685100654,2409023780,2138077595,1876930333,1629469952,1398762801,1187018136,995626038,825198300,675670682,546389701,436243463,343767845,267271341,204931212,154895969,115352522,84592523,61049357,43329558,30220092,20694584,13900465,9148370,5891667,3707805,2276198,1360537,789923,444338,241300,126068,62985,29929,13430,5626,2163,751,230,58,11,1"
JpaCA?@?GA?,"0,0,0,0,1,8,44,174,588,1729,4623,11264,25658,54930,111683,216570,403554,724705,1259555,2123929,3484509,5571812,8701142,13288220,19874559,29143375,41944130,59299840,82425767,112718065,151753372,201250906,263044202,339005202,430987133,540709668,669673864,819022818,989447253,1181036456,1393207310,1624580836,1872958357,2135261397,2407588600,2685233080,2962839697,3234509861,3494042126,3735108544,3951553828,4137589250,4288102491,4398825644,4466583874,4489387594,4466583874,4398825644,4288102491,4137589250,3951553828,3735108544,3494042126,3234509861,2962839697,2685233080,2407588600,2135261397,1872958357,1624580836,1393207310,1181036456,989447253,819022818,669673864,540709668,430987133,339005202,263044202,201250906,151753372,112718065,82425767,59299840,41944130,29143375,19874559,13288220,8701142,5571812,3484509,2123929,1259555,724705,403554,216570,111683,54930,25658,11264,4623,1729,588,174,44,8,1"
JpaCA?@?I??,"0,0,0,0,0,4,27,124,468,1459,4066,10233,23806,51767,106523,208478,391175,706408,1233201,2087005,3433971,5504234,8612569,13174737,19731941,28967589,41731490,59047664,82131965,112382164,151376264,200835630,262595680,338530660,430495493,540212289,669183634,818553814,989014321,1180655212,1392892783,1624347080,1872817952,2135224842,2407664061,2685425656,2963151310,3234939095,3494584836,3735756665,3952296558,4138413109,4288992341,4399763680,4467551485,4490364964,4467551485,4399763680,4288992341,4138413109,3952296558,3735756665,3494584836,3234939095,2963151310,2685425656,2407664061,2135224842,1872817952,1624347080,1392892783,1180655212,989014321,818553814,669183634,540212289,430495493,338530660,262595680,200835630,151376264,112382164,82131965,59047664,41731490,28967589,19731941,13174737,8612569,5504234,3433971,2087005,1233201,706408,391175,208478,106523,51767,23806,10233,4066,1459,468,124,27,4"
JpaA?C@?_C?,"0,0,0,0,1,8,41,160,544,1606,4322,10608,24332,52407,107116,208683,390428,703638,1226745,2074305,3411447,5466923,8554021,13086466,19603691,28787226,41485010,58719403,81705802,111841898,150706906,200024430,261634008,337415346,429230825,538810771,667667331,816955459,987377028,1179031233,1391343052,1622938998,1871622206,2134312023,2407100789,2685270629,2963451406,3235725824,3495870674,3737534443,3954537975,4141068317,4291991749,4403022035,4470970471,4493838482,4470970471,4403022035,4291991749,4141068317,3954537975,3737534443,3495870674,3235725824,2963451406,2685270629,2407100789,2134312023,1871622206,1622938998,1391343052,1179031233,987377028,816955459,667667331,538810771,429230825,337415346,261634008,200024430,150706906,111841898,81705802,58719403,41485010,28787226,19603691,13086466,8554021,5466923,3411447,2074305,1226745,703638,390428,208683,107116,52407,24332,10608,4322,1606,544,160,41,8,1"
JpaA?C@?a??,"0,0,0,0,0,1,14,82,339,1142,3338,8709,20777,46187,96531,191513,363163,661993,1164401,1983902,3282699,5288518,8310940,12763254,19180742,28245869,40802734,57877596,80682660,110623516,149277999,198382780,259777601,335360799,426995915,536436595,665195607,814453817,984909649,1176689101,1389206342,1621111294,1870186447,2133369216,2406718910,2685529533,2964386326,3237378136,3498228653,3740590258,3958225564,4145328941,4296710322,4408097081,4476251847,4499201294,4476251847,4408097081,4296710322,4145328941,3958225564,3740590258,3498228653,3237378136,2964386326,2685529533,2406718910,2133369216,1870186447,1621111294,1389206342,1176689101,984909649,814453817,665195607,536436595,426995915,335360799,259777601,198382780,149277999,110623516,80682660,57877596,40802734,28245869,19180742,12763254,8310940,5288518,3282699,1983902,1164401,661993,363163,191513,96531,46187,20777,8709,3338,1142,339,82,14,1"
JpaA?C@O??_,"0,0,0,0,0,1,14,77,318,1073,3155,8267,19858,44331,93093,185424,352858,645050,1137701,1942922,3221727,5199977,8185752,12589933,18946634,27935653,40400499,57366009,80045293,109843560,148342780,197281683,258507115,333922665,425402487,534707059,663363263,812559156,983006749,1174838701,1387480742,1619583021,1868935604,2132469035,2406241570,2685532520,2964918917,3238465489,3499883404,3742796076,3960949248,4148509436,4300273460,4411942971,4480275919,4503283502,4480275919,4411942971,4300273460,4148509436,3960949248,3742796076,3499883404,3238465489,2964918917,2685532520,2406241570,2132469035,1868935604,1619583021,1387480742,1174838701,983006749,812559156,663363263,534707059,425402487,333922665,258507115,197281683,148342780,109843560,80045293,57366009,40400499,27935653,18946634,12589933,8185752,5199977,3221727,1942922,1137701,645050,352858,185424,93093,44331,19858,8267,3155,1073,318,77,14,1"
JpaA?C@OA??,"0,0,0,0,0,4,22,106,402,1290,3661,9357,22062,48518,100700,198569,374881,680509,1193301,2027289,3346775,5380187,8440032,12939929,19419067,28559126,41208340,58390623,81322062,111402153,150212330,199478956,261043654,336789726,428581745,538152750,667017723,816332977,986800946,1178522627,1390922137,1622624076,1871430495,2134257888,2407194646,2685519785,2963858937,3236289314,3496585156,3738389606,3955518719,4142157260,4293169039,4404263211,4472251088,4495132488,4472251088,4404263211,4293169039,4142157260,3955518719,3738389606,3496585156,3236289314,2963858937,2685519785,2407194646,2134257888,1871430495,1622624076,1390922137,1178522627,986800946,816332977,667017723,538152750,428581745,336789726,261043654,199478956,150212330,111402153,81322062,58390623,41208340,28559126,19419067,12939929,8440032,5380187,3346775,2027289,1193301,680509,374881,198569,100700,48518,22062,9357,3661,1290,402,106,22,4"
JpaA?CA?_C?,"0,0,0,1,5,26,94,326,932,2522,6206,14367,31272,64902,128350,243887,446557,790999,1358421,2268542,3690251,5859252,9093177,13813643,20563521,30032095,43067319,60696156,84128334,114760501,154156899,204032507,266200678,342523944,434828209,544820256,673968322,823403706,993784206,1185191824,1397016367,1627883973,1875579326,2137045904,2408381129,2684918314,2961316316,3231733518,3489992630,3729833172,3945128631,4130156837,4279827367,4389930398,4457296521,4479974776,4457296521,4389930398,4279827367,4130156837,3945128631,3729833172,3489992630,3231733518,2961316316,2684918314,2408381129,2137045904,1875579326,1627883973,1397016367,1185191824,993784206,823403706,673968322,544820256,434828209,342523944,266200678,204032507,154156899,114760501,84128334,60696156,43067319,30032095,20563521,13813643,9093177,5859252,3690251,2268542,1358421,790999,446557,243887,128350,64902,31272,14367,6206,2522,932,326,94,26,5,1"
JpaA?CA?a??,"0,0,0,0,1,7,37,154,537,1600,4335,10712,24605,53086,108535,211477,395506,712542,1241507,2098066,3448177,5522218,8634611,13201309,19762846,29003161,41770950,59090572,82176824,112428259,151421243,200878380,262633243,338561881,430517405,540224386,669183033,818541441,988988665,1180618297,1392843969,1624290540,1872753982,2135158757,2407596775,2685362989,2963093837,3234892410,3494547615,3735733159,3952284390,4138414626,4289002474,4399783705,4467575138,4490392052,4467575138,4399783705,4289002474,4138414626,3952284390,3735733159,3494547615,3234892410,2963093837,2685362989,2407596775,2135158757,1872753982,1624290540,1392843969,1180618297,988988665,818541441,669183033,540224386,430517405,338561881,262633243,200878380,151421243,112428259,82176824,59090572,41770950,29003161,19762846,13201309,8634611,5522218,3448177,2098066,1241507,712542,395506,211477,108535,53086,24605,10712,4335,1600,537,154,37,7,1"
JpaA?CAO??_,"0,0,0,0,1,6,31,118,426,1300,3636,9180,21604,47383,98412,194135,367016,667006,1171359,1992601,3294125,5302193,8328135,12782852,19204505,28271838,40832818,57909047,80718010,110658404,149315790,198417964,259814270,335392182,427027575,536459945,665218335,814466175,984920604,1176687951,1389204878,1621096564,1870172572,2133342403,2406694727,2685492853,2964354956,3237334546,3498192522,3740543215,3958187113,4145279589,4296671487,4408047249,4476212613,4499151562,4476212613,4408047249,4296671487,4145279589,3958187113,3740543215,3498192522,3237334546,2964354956,2685492853,2406694727,2133342403,1870172572,1621096564,1389204878,1176687951,984920604,814466175,665218335,536459945,427027575,335392182,259814270,198417964,149315790,110658404,80718010,57909047,40832818,28271838,19204505,12782852,8328135,5302193,3294125,1992601,1171359,667006,367016,194135,98412,47383,21604,9180,3636,1300,426,118,31,6,1"
JpaA?CAOA??,"0,0,0,0,0,2,20,106,408,1334,3781,9667,22746,49936,103350,203383,383131,694219,1215145,2061181,3397581,5454647,8546096,13087803,19620217,28827482,41558274,58838439,81883142,112092331,151044150,200463292,262184644,338087328,430025921,539726904,668692713,818072567,988555536,1180236903,1392529541,1624056514,1872613379,2135122316,2407671982,2685555343,2963405657,3235321444,3495090210,3736381546,3953027061,4139238442,4289892757,4400721699,4468542798,4491369864,4468542798,4400721699,4289892757,4139238442,3953027061,3736381546,3495090210,3235321444,2963405657,2685555343,2407671982,2135122316,1872613379,1624056514,1392529541,1180236903,988555536,818072567,668692713,539726904,430025921,338087328,262184644,200463292,151044150,112092331,81883142,58838439,41558274,28827482,19620217,13087803,8546096,5454647,3397581,2061181,1215145,694219,383131,203383,103350,49936,22746,9667,3781,1334,408,106,20,2"
JpaA?D??I??,"0,0,0,0,0,1,14,80,335,1150,3368,8803,21049,46819,97853,194129,367939,670325,1178387,2006476,3317827,5341604,8388844,12874534,19335842,28456931,41083418,58243018,81148228,111204344,149988031,199233336,260775719,336508141,428286921,537857229,666722725,816054087,986539615,1178296601,1390731046,1622486658,1871343275,2134238662,2407236002,2685637653,2964040586,3236548560,3496903907,3738778588,3955955670,4142650601,4293692430,4404823935,4472820489,4495716430,4472820489,4404823935,4293692430,4142650601,3955955670,3738778588,3496903907,3236548560,2964040586,2685637653,2407236002,2134238662,1871343275,1622486658,1390731046,1178296601,986539615,816054087,666722725,537857229,428286921,336508141,260775719,199233336,149988031,111204344,81148228,58243018,41083418,28456931,19335842,12874534,8388844,5341604,3317827,2006476,1178387,670325,367939,194129,97853,46819,21049,8803,3368,1150,335,80,14,1"
JpaA?D?OA??,"0,0,0,0,0,5,32,142,521,1620,4434,11029,25453,54989,112389,218821,408603,734897,1278221,2156176,3537095,5654488,8825968,13471102,20134302,29503009,42428888,59938772,83247732,113753134,153028097,202788910,264859529,341103947,433359649,543333053,672504889,822002117,992493009,1184053071,1396079738,1627186054,1875163301,2136937672,2408610326,2685494423,2962251736,3233017226,3491618691,3731771128,3947352750,4132620247,4282491638,4392734993,4460193249,4482897470,4460193249,4392734993,4282491638,4132620247,3947352750,3731771128,3491618691,3233017226,2962251736,2685494423,2408610326,2136937672,1875163301,1627186054,1396079738,1184053071,992493009,822002117,672504889,543333053,433359649,341103947,264859529,202788910,153028097,113753134,83247732,59938772,42428888,29503009,20134302,13471102,8825968,5654488,3537095,2156176,1278221,734897,408603,218821,112389,54989,25453,11029,4434,1620,521,142,32,5"
Jp`?GCCO??_,"0,0,0,0,0,1,10,63,264,937,2817,7561,18406,41655,88217,177158,339046,623176,1103585,1891838,3146435,5092709,8035256,12384831,18671236,27575345,39935991,56781377,79320047,108964330,147292464,196055007,257096259,332337265,423650319,532818661,661366581,810508812,980951615,1172855843,1385634872,1617966049,1867617584,2131542963,2405767110,2685587030,2965534819,3239688209,3501703946,3745216500,3963912384,4151971242,4304131032,4416113665,4484624665,4507705626,4484624665,4416113665,4304131032,4151971242,3963912384,3745216500,3501703946,3239688209,2965534819,2685587030,2405767110,2131542963,1867617584,1617966049,1385634872,1172855843,980951615,810508812,661366581,532818661,423650319,332337265,257096259,196055007,147292464,108964330,79320047,56781377,39935991,27575345,18671236,12384831,8035256,5092709,3146435,1891838,1103585,623176,339046,177158,88217,41655,18406,7561,2817,937,264,63,10,1"
Jp`?GCCOA??,"0,0,0,0,0,1,13,76,319,1097,3231,8489,20367,45454,95274,189496,359993,657160,1157319,1973794,3268573,5269367,8285513,12730192,19138754,28193538,40738706,57801001,80592705,110519671,149160557,198252548,259635783,335209743,426838443,536275960,665036264,814300308,984766506,1176561764,1389099924,1621030148,1870135166,2133351590,2406737317,2685586160,2964482189,3237512409,3498400445,3740797259,3958463597,4145594054,4296997696,4408400258,4476564866,4499517886,4476564866,4408400258,4296997696,4145594054,3958463597,3740797259,3498400445,3237512409,2964482189,2685586160,2406737317,2133351590,1870135166,1621030148,1389099924,1176561764,984766506,814300308,665036264,536275960,426838443,335209743,259635783,198252548,149160557,110519671,80592705,57801001,40738706,28193538,19138754,12730192,8285513,5269367,3268573,1973794,1157319,657160,359993,189496,95274,45454,20367,8489,3231,1097,319,76,13,1"
Jp`?GD??G?_,"0,0,0,0,0,1,9,55,244,878,2660,7213,17682,40200,85498,172331,330796,609547,1081869,1858238,3095943,5018792,7929709,12237539,18470484,27307296,39585561,56332406,78756368,108269945,146453970,195061581,255942525,331023635,422185865,531220352,659663154,808737807,979162170,1171105412,1383990600,1616498107,1866401605,2130650837,2405268021,2685538737,2965984970,3240664276,3503218332,3747256623,3966446667,4154943499,4307469216,4419723986,4488405362,4511542854,4488405362,4419723986,4307469216,4154943499,3966446667,3747256623,3503218332,3240664276,2965984970,2685538737,2405268021,2130650837,1866401605,1616498107,1383990600,1171105412,979162170,808737807,659663154,531220352,422185865,331023635,255942525,195061581,146453970,108269945,78756368,56332406,39585561,27307296,18470484,12237539,7929709,5018792,3095943,1858238,1081869,609547,330796,172331,85498,40200,17682,7213,2660,878,244,55,9,1"
Jp`?GD??G@?,"0,0,0,0,0,1,13,71,296,1006,2977,7850,18983,42586,89821,179636,342993,628842,1112012,1903418,3162635,5114016,8063685,12420584,18716992,27630764,40003863,56860543,79413611,109069192,147411790,196183803,257237153,332482998,423803684,532969310,661518028,810648685,981083632,1172966092,1385729505,1618029099,1867657989,2131544939,2405741873,2685519058,2965439402,3239549212,3501540342,3745013567,3963690705,4151716693,4303867571,4415826276,4484338605,4507407198,4484338605,4415826276,4303867571,4151716693,3963690705,3745013567,3501540342,3239549212,2965439402,2685519058,2405741873,2131544939,1867657989,1618029099,1385729505,1172966092,981083632,810648685,661518028,532969310,423803684,332482998,257237153,196183803,147411790,109069192,79413611,56860543,40003863,27630764,18716992,12420584,8063685,5114016,3162635,1903418,1112012,628842,342993,179636,89821,42586,18983,7850,2977,1006,296,71,13,1"
